id,id_str,screen_name,location,description,url,followers_count,friends_count,listed_count,created_at,favourites_count,verified,statuses_count,lang,status,default_profile,default_profile_image,has_extended_profile,name,bot
3415852677.0,3415852677,botathon,"New York, NY","Never too much of a good thing! Made by @ojahnn, using the corpora project by @tinysubversions.",https://t.co/5DmK5dURKI,7,0,9,Tue Aug 11 18:45:12 +0000 2015,0,False,2192,de,"{u'contributors': None, u'truncated': False, u'text': u'Does anyone know how a real healathon works? Is it dangerous?', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 664212235171045378, u'favorite_count': 0, u'source': u'<a href=""https://www.enigmabrot.de"" rel=""nofollow"">AthonBot</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 0, u'id_str': u'664212235171045378', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'en', u'created_at': u'Tue Nov 10 22:45:11 +0000 2015', u'in_reply_to_status_id_str': None, u'place': None}",True,False,False,botathon,1
3010466439.0,3010466439,WeBustedGhosts,"New York, NY",Celebrating a century-long tradition of cinematic ghostbusting.,None,79,1,10,Sun Feb 01 17:06:59 +0000 2015,0,False,3615,en,"{u'contributors': None, u'truncated': False, u'text': u'Ghostbuster Hard (2014) starring Zoey Vargas, Rebel Wilson, Ashley Tisdale and Emmy Rossum (dir. Mark Waters)', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 840958070410829825, u'favorite_count': 1, u'source': u'<a href=""http://www.crummy.com/software/sycorax"" rel=""nofollow"">Sycorax</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 1, u'id_str': u'840958070410829825', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'en', u'created_at': u'Sun Mar 12 16:10:02 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None}",False,False,False,Ghostbusters Past,1
2525186874.0,2525186874,SketchCharacter,"Toronto, ON",Filling in some gaps in our punctuation. A bot by @mattlaschneider.,None,86,0,25,Mon May 26 14:52:01 +0000 2014,0,False,22951,en,"{u'contributors': None, u'truncated': False, u'text': u""This punctuation mark would finally make it clear when we're using asyndeton! https://t.co/0bRmuCc7xs"", u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 803671167932301313, u'favorite_count': 0, u'source': u'<a href=""http://www.example.com"" rel=""nofollow"">Sketchy Characters</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [], u'media': [{u'expanded_url': u'https://twitter.com/SketchCharacter/status/803671167932301313/photo/1', u'display_url': u'pic.twitter.com/0bRmuCc7xs', u'url': u'https://t.co/0bRmuCc7xs', u'media_url_https': u'https://pbs.twimg.com/media/Cyc2qu5UsAA6pti.jpg', u'id_str': u'803671166279790592', u'sizes': {u'small': {u'h': 220, u'resize': u'fit', u'w': 440}, u'large': {u'h': 220, u'resize': u'fit', u'w': 440}, u'medium': {u'h': 220, u'resize': u'fit', u'w': 440}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [78, 101], u'type': u'photo', u'id': 803671166279790592, u'media_url': u'http://pbs.twimg.com/media/Cyc2qu5UsAA6pti.jpg'}]}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 0, u'id_str': u'803671167932301313', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'en', u'created_at': u'Tue Nov 29 18:45:12 +0000 2016', u'in_reply_to_status_id_str': None, u'place': None, u'extended_entities': {u'media': [{u'expanded_url': u'https://twitter.com/SketchCharacter/status/803671167932301313/photo/1', u'display_url': u'pic.twitter.com/0bRmuCc7xs', u'url': u'https://t.co/0bRmuCc7xs', u'media_url_https': u'https://pbs.twimg.com/media/Cyc2qu5UsAA6pti.jpg', u'id_str': u'803671166279790592', u'sizes': {u'small': {u'h': 220, u'resize': u'fit', u'w': 440}, u'large': {u'h': 220, u'resize': u'fit', u'w': 440}, u'medium': {u'h': 220, u'resize': u'fit', u'w': 440}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [78, 101], u'type': u'photo', u'id': 803671166279790592, u'media_url': u'http://pbs.twimg.com/media/Cyc2qu5UsAA6pti.jpg'}]}}",True,False,False,Sketchy Characters,1
4840697772.0,4840697772,GregorybBcreati,"Brandon, United States","Senior Vice President of Stores dressbarn Student of the Universe. Inspired by great people, great companies, great stories, and game changing innovation.",None,1,319,0,1/31/2016 17:14,19,False,25,en,"Status(text='VONTADE DE SOCA MINHA MAE', entities={'symbols': [], 'urls': [], 'user_mentions': [], 'hashtags': []}, user=User(screen_name='isadura', protected=False, profile_sidebar_fill_color='7BA89A', name='Isadora', statuses_count=18662, is_translation_enabled=False, profile_banner_url='https://pbs.twimg.com/profile_banners/54705033/1487854019', id=54705033, location='', profile_background_tile=True, id_str='54705033', contributors_enabled=False, profile_sidebar_border_color='000000', has_extended_profile=True, utc_offset=-10800, profile_background_image_url='http://pbs.twimg.com/profile_background_images/378800000076350814/3406ecbd0e1152c4efd993c939a3d708.jpeg', geo_enabled=False, time_zone='Brasilia', profile_image_url_https='https://pbs.twimg.com/profile_images/776413093593280513/9uKkRgfO_normal.jpg', profile_background_image_url_https='https://pbs.twimg.com/profile_background_images/378800000076350814/3406ecbd0e1152c4efd993c939a3d708.jpeg', following=False, profile_background_color='080808', notifications=False, translator_type='none', listed_count=14, default_profile=False, entities={'description': {'urls': []}}, default_profile_image=False, profile_link_color='ABB8C2', verified=False, _json={'screen_name': 'isadura', 'translator_type': 'none', 'listed_count': 14, 'default_profile': False, 'protected': False, 'entities': {'description': {'urls': []}}, 'profile_sidebar_fill_color': '7BA89A', 'name': 'Isadora', 'profile_link_color': 'ABB8C2', 'profile_sidebar_border_color': '000000', 'statuses_count': 18662, 'is_translation_enabled': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/54705033/1487854019', 'id': 54705033, 'location': '', 'created_at': 'Tue Jul 07 22:39:02 +0000 2009', 'has_extended_profile': True, 'profile_text_color': '000000', 'friends_count': 301, 'id_str': '54705033', 'profile_background_color': '080808', 'contributors_enabled': False, 'url': None, 'verified': False, 'profile_background_tile': True, 'description': '', 'lang': 'en', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/378800000076350814/3406ecbd0e1152c4efd993c939a3d708.jpeg', 'default_profile_image': False, 'favourites_count': 2199, 'follow_request_sent': False, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/776413093593280513/9uKkRgfO_normal.jpg', 'followers_count': 206, 'utc_offset': -10800, 'profile_use_background_image': True, 'geo_enabled': False, 'time_zone': 'Brasilia', 'is_translator': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/378800000076350814/3406ecbd0e1152c4efd993c939a3d708.jpeg', 'following': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/776413093593280513/9uKkRgfO_normal.jpg', 'notifications': False}, created_at=datetime.datetime(2009, 7, 7, 22, 39, 2), friends_count=301, profile_image_url='http://pbs.twimg.com/profile_images/776413093593280513/9uKkRgfO_normal.jpg', url=None, description='', lang='en', _api=<tweepy.api.API object at 0x10e556f98>, favourites_count=2199, follow_request_sent=False, followers_count=206, profile_use_background_image=True, is_translator=False, profile_text_color='000000'), in_reply_to_screen_name=None, contributors=None, in_reply_to_status_id_str=None, in_reply_to_status_id=None, in_reply_to_user_id_str=None, id=4840697772, _json={'text': 'VONTADE DE SOCA MINHA MAE', 'entities': {'symbols': [], 'urls': [], 'user_mentions': [], 'hashtags': []}, 'user': {'screen_name': 'isadura', 'translator_type': 'none', 'listed_count': 14, 'default_profile': False, 'protected': False, 'entities': {'description': {'urls': []}}, 'profile_sidebar_fill_color': '7BA89A', 'name': 'Isadora', 'profile_link_color': 'ABB8C2', 'profile_sidebar_border_color': '000000', 'statuses_count': 18662, 'is_translation_enabled': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/54705033/1487854019', 'id': 54705033, 'location': '', 'created_at': 'Tue Jul 07 22:39:02 +0000 2009', 'has_extended_profile': True, 'profile_text_color': '000000', 'friends_count': 301, 'id_str': '54705033', 'profile_background_color': '080808', 'contributors_enabled': False, 'url': None, 'verified': False, 'profile_background_tile': True, 'description': '', 'lang': 'en', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/378800000076350814/3406ecbd0e1152c4efd993c939a3d708.jpeg', 'default_profile_image': False, 'favourites_count': 2199, 'follow_request_sent': False, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/776413093593280513/9uKkRgfO_normal.jpg', 'followers_count': 206, 'utc_offset': -10800, 'profile_use_background_image': True, 'geo_enabled': False, 'time_zone': 'Brasilia', 'is_translator': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/378800000076350814/3406ecbd0e1152c4efd993c939a3d708.jpeg', 'following': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/776413093593280513/9uKkRgfO_normal.jpg', 'notifications': False}, 'contributors': None, 'in_reply_to_status_id_str': None, 'in_reply_to_status_id': None, 'in_reply_to_user_id_str': None, 'id': 4840697772, 'is_quote_status': False, 'created_at': 'Tue Oct 13 18:07:51 +0000 2009', 'place': None, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'id_str': '4840697772', 'retweet_count': 0, 'favorited': False, 'in_reply_to_user_id': None, 'lang': 'pt', 'geo': None, 'truncated': False, 'in_reply_to_screen_name': None, 'coordinates': None, 'favorite_count': 0, 'retweeted': False}, created_at=datetime.datetime(2009, 10, 13, 18, 7, 51), place=None, is_quote_status=False, source='Twitter Web Client', id_str='4840697772', retweet_count=0, favorited=False, in_reply_to_user_id=None, lang='pt', _api=<tweepy.api.API object at 0x10e556f98>, truncated=False, geo=None, author=User(screen_name='isadura', protected=False, profile_sidebar_fill_color='7BA89A', name='Isadora', statuses_count=18662, is_translation_enabled=False, profile_banner_url='https://pbs.twimg.com/profile_banners/54705033/1487854019', id=54705033, location='', profile_background_tile=True, id_str='54705033', contributors_enabled=False, profile_sidebar_border_color='000000', has_extended_profile=True, utc_offset=-10800, profile_background_image_url='http://pbs.twimg.com/profile_background_images/378800000076350814/3406ecbd0e1152c4efd993c939a3d708.jpeg', geo_enabled=False, time_zone='Brasilia', profile_image_url_https='https://pbs.twimg.com/profile_images/776413093593280513/9uKkRgfO_normal.jpg', profile_background_image_url_https='https://pbs.twimg.com/profile_background_images/378800000076350814/3406ecbd0e1152c4efd993c939a3d708.jpeg', following=False, profile_background_color='080808', notifications=False, translator_type='none', listed_count=14, default_profile=False, entities={'description': {'urls': []}}, default_profile_image=False, profile_link_color='ABB8C2', verified=False, _json={'screen_name': 'isadura', 'translator_type': 'none', 'listed_count': 14, 'default_profile': False, 'protected': False, 'entities': {'description': {'urls': []}}, 'profile_sidebar_fill_color': '7BA89A', 'name': 'Isadora', 'profile_link_color': 'ABB8C2', 'profile_sidebar_border_color': '000000', 'statuses_count': 18662, 'is_translation_enabled': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/54705033/1487854019', 'id': 54705033, 'location': '', 'created_at': 'Tue Jul 07 22:39:02 +0000 2009', 'has_extended_profile': True, 'profile_text_color': '000000', 'friends_count': 301, 'id_str': '54705033', 'profile_background_color': '080808', 'contributors_enabled': False, 'url': None, 'verified': False, 'profile_background_tile': True, 'description': '', 'lang': 'en', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/378800000076350814/3406ecbd0e1152c4efd993c939a3d708.jpeg', 'default_profile_image': False, 'favourites_count': 2199, 'follow_request_sent': False, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/776413093593280513/9uKkRgfO_normal.jpg', 'followers_count': 206, 'utc_offset': -10800, 'profile_use_background_image': True, 'geo_enabled': False, 'time_zone': 'Brasilia', 'is_translator': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/378800000076350814/3406ecbd0e1152c4efd993c939a3d708.jpeg', 'following': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/776413093593280513/9uKkRgfO_normal.jpg', 'notifications': False}, created_at=datetime.datetime(2009, 7, 7, 22, 39, 2), friends_count=301, profile_image_url='http://pbs.twimg.com/profile_images/776413093593280513/9uKkRgfO_normal.jpg', url=None, description='', lang='en', _api=<tweepy.api.API object at 0x10e556f98>, favourites_count=2199, follow_request_sent=False, followers_count=206, profile_use_background_image=True, is_translator=False, profile_text_color='000000'), source_url='http://twitter.com', coordinates=None, favorite_count=0, retweeted=False)",True,False,False,Gregory Bennett,1
14723619.0,14723619,attibalazs, metaverse,I build IT/DM solutions for upstream oil and gas companies. In my free time l head for the trails.,https://t.co/kXffOGl434,397,2436,36,5/10/2008 10:53,171,False,569,en,"Status(contributors=None, truncated=False, text=u""RT @AndrewYNg: John Maeda's wonderful 2017 Design in Tech report is out! https://t.co/ZvdgnmY7HD Calls out rise of voice UI, design in Chin\u2026"", is_quote_status=False, in_reply_to_status_id=None, id=841266815972081664, favorite_count=0, _api=<tweepy.api.API object at 0x10d2e9390>, source=u'Twitter for Android', _json={u'contributors': None, u'truncated': False, u'text': u""RT @AndrewYNg: John Maeda's wonderful 2017 Design in Tech report is out! https://t.co/ZvdgnmY7HD Calls out rise of voice UI, design in Chin\u2026"", u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 841266815972081664, u'favorite_count': 0, u'source': u'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 216939636, u'indices': [3, 13], u'id_str': u'216939636', u'screen_name': u'AndrewYNg', u'name': u'Andrew Ng'}], u'hashtags': [], u'urls': [{u'url': u'https://t.co/ZvdgnmY7HD', u'indices': [73, 96], u'expanded_url': u'https://designintechreport.wordpress.com/2017/03/11/design-in-tech-report-2017/', u'display_url': u'designintechreport.wordpress.com/2017/03/11/des\u2026'}]}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 57, u'id_str': u'841266815972081664', u'favorited': False, u'retweeted_status': {u'contributors': None, u'truncated': True, u'text': u""John Maeda's wonderful 2017 Design in Tech report is out! https://t.co/ZvdgnmY7HD Calls out rise of voice UI, desig\u2026 https://t.co/aXampsS9Xz"", u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 841097864491155456, u'favorite_count': 146, u'source': u'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/ZvdgnmY7HD', u'indices': [58, 81], u'expanded_url': u'https://designintechreport.wordpress.com/2017/03/11/design-in-tech-report-2017/', u'display_url': u'designintechreport.wordpress.com/2017/03/11/des\u2026'}, {u'url': u'https://t.co/aXampsS9Xz', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/841097864491155456', u'display_url': u'twitter.com/i/web/status/8\u2026'}]}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 57, u'id_str': u'841097864491155456', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'en', u'created_at': u'Mon Mar 13 01:25:32 +0000 2017', u'in_reply_to_status_id_str': None, u'place': {u'full_name': u'Chiyoda-ku, Tokyo', u'url': u'https://api.twitter.com/1.1/geo/id/28b9063fdce43645.json', u'country': u'Japan', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[139.729893, 35.668551], [139.782836, 35.668551], [139.782836, 35.705218], [139.729893, 35.705218]]]}, u'contained_within': [], u'country_code': u'JP', u'attributes': {}, u'id': u'28b9063fdce43645', u'name': u'Chiyoda-ku'}}, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'en', u'created_at': u'Mon Mar 13 12:36:53 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None}, coordinates=None, entities={u'symbols': [], u'user_mentions': [{u'id': 216939636, u'indices': [3, 13], u'id_str': u'216939636', u'screen_name': u'AndrewYNg', u'name': u'Andrew Ng'}], u'hashtags': [], u'urls': [{u'url': u'https://t.co/ZvdgnmY7HD', u'indices': [73, 96], u'expanded_url': u'https://designintechreport.wordpress.com/2017/03/11/design-in-tech-report-2017/', u'display_url': u'designintechreport.wordpress.com/2017/03/11/des\u2026'}]}, in_reply_to_screen_name=None, id_str=u'841266815972081664', retweet_count=57, in_reply_to_user_id=None, favorited=False, retweeted_status=Status(contributors=None, truncated=True, text=u""John Maeda's wonderful 2017 Design in Tech report is out! https://t.co/ZvdgnmY7HD Calls out rise of voice UI, desig\u2026 https://t.co/aXampsS9Xz"", is_quote_status=False, in_reply_to_status_id=None, id=841097864491155456, favorite_count=146, _api=<tweepy.api.API object at 0x10d2e9390>, source=u'Twitter Web Client', _json={u'contributors': None, u'truncated': True, u'text': u""John Maeda's wonderful 2017 Design in Tech report is out! https://t.co/ZvdgnmY7HD Calls out rise of voice UI, desig\u2026 https://t.co/aXampsS9Xz"", u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 841097864491155456, u'favorite_count': 146, u'source': u'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/ZvdgnmY7HD', u'indices': [58, 81], u'expanded_url': u'https://designintechreport.wordpress.com/2017/03/11/design-in-tech-report-2017/', u'display_url': u'designintechreport.wordpress.com/2017/03/11/des\u2026'}, {u'url': u'https://t.co/aXampsS9Xz', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/841097864491155456', u'display_url': u'twitter.com/i/web/status/8\u2026'}]}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 57, u'id_str': u'841097864491155456', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'en', u'created_at': u'Mon Mar 13 01:25:32 +0000 2017', u'in_reply_to_status_id_str': None, u'place': {u'full_name': u'Chiyoda-ku, Tokyo', u'url': u'https://api.twitter.com/1.1/geo/id/28b9063fdce43645.json', u'country': u'Japan', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[139.729893, 35.668551], [139.782836, 35.668551], [139.782836, 35.705218], [139.729893, 35.705218]]]}, u'contained_within': [], u'country_code': u'JP', u'attributes': {}, u'id': u'28b9063fdce43645', u'name': u'Chiyoda-ku'}}, coordinates=None, entities={u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/ZvdgnmY7HD', u'indices': [58, 81], u'expanded_url': u'https://designintechreport.wordpress.com/2017/03/11/design-in-tech-report-2017/', u'display_url': u'designintechreport.wordpress.com/2017/03/11/des\u2026'}, {u'url': u'https://t.co/aXampsS9Xz', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/841097864491155456', u'display_url': u'twitter.com/i/web/status/8\u2026'}]}, in_reply_to_screen_name=None, id_str=u'841097864491155456', retweet_count=57, in_reply_to_user_id=None, favorited=False, source_url=u'http://twitter.com', geo=None, in_reply_to_user_id_str=None, possibly_sensitive=False, lang=u'en', created_at=datetime.datetime(2017, 3, 13, 1, 25, 32), in_reply_to_status_id_str=None, place=Place(_api=<tweepy.api.API object at 0x10d2e9390>, country_code=u'JP', url=u'https://api.twitter.com/1.1/geo/id/28b9063fdce43645.json', country=u'Japan', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x10d2e9390>, type=u'Polygon', coordinates=[[[139.729893, 35.668551], [139.782836, 35.668551], [139.782836, 35.705218], [139.729893, 35.705218]]]), contained_within=[], full_name=u'Chiyoda-ku, Tokyo', attributes={}, id=u'28b9063fdce43645', name=u'Chiyoda-ku'), retweeted=False), source_url=u'http://twitter.com/download/android', geo=None, in_reply_to_user_id_str=None, possibly_sensitive=False, lang=u'en', created_at=datetime.datetime(2017, 3, 13, 12, 36, 53), in_reply_to_status_id_str=None, place=None, retweeted=False)",False,False,False,Atti,0
7.04e+17,7.04E+17,bizedav25,"Breckinridge Center, KY, USA",I am gainfully employed by a newspaper. Future generations will not be able to say that.,None,4,668,0,2/28/2016 15:25,125,False,172,en,None,True,False,False,bizedav25,1
2955137072.0,2955137072,MindaHjello19,"Hawaiian Paradise Park, USA",Mediehuset 5080,None,20,1867,0,1/1/2015 17:39,286,False,397,en,None,False,False,False,Minda Hayes,1
8.23e+17,8.23E+17,br0n50n,"New York, NY",Democracy is based upon the conviction that there are extraordinary possibilities in ordinary people.,None,497,511,1,Sat Jan 21 12:30:22 +0000 2017,0,False,149,en,"{""created_at"": ""Sun Mar 12 23:18:02 +0000 2017"", ""hashtags"": [], ""id"": 841065779844022272, ""id_str"": ""841065779844022272"", ""lang"": ""en"", ""source"": ""<a href=\""http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>"", ""text"": ""12 Funny Bumpers Stickers Which Will Make You Read Twice https://t.co/6tCBloL0Cb"", ""urls"": [{""expanded_url"": ""http://hugeproofs.com/?ref=8inbsom"", ""url"": ""https://t.co/6tCBloL0Cb""}], ""user_mentions"": []}",True,False,False,Bronson Higgins,0
74624587.0,74624587,mickokka,NY,Sr. Director of Satellite Engineering and Operations for Sirius XM Radio,http://t.co/i63MA2qZB2,45,146,3,9/16/2009 1:59,7,False,36,en,"Status(contributors=None, truncated=False, text=u'For the Howard Stern fans, SiriusXM is streaming his big birthday bash special for free! \nShow starts at 6pm ET toda\u2026http://t.co/uXDP2yvgXH', is_quote_status=False, in_reply_to_status_id=None, id=429283721360191488, favorite_count=9, _api=<tweepy.api.API object at 0x1014ef050>, source=u'LinkedIn', _json={u'contributors': None, u'truncated': False, u'text': u'For the Howard Stern fans, SiriusXM is streaming his big birthday bash special for free! \nShow starts at 6pm ET toda\u2026http://t.co/uXDP2yvgXH', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 429283721360191488, u'favorite_count': 9, u'source': u'<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'http://t.co/uXDP2yvgXH', u'indices': [117, 139], u'expanded_url': u'http://lnkd.in/dfDD_6M', u'display_url': u'lnkd.in/dfDD_6M'}]}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 0, u'id_str': u'429283721360191488', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'en', u'created_at': u'Fri Jan 31 16:03:09 +0000 2014', u'in_reply_to_status_id_str': None, u'place': None}, coordinates=None, entities={u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'http://t.co/uXDP2yvgXH', u'indices': [117, 139], u'expanded_url': u'http://lnkd.in/dfDD_6M', u'display_url': u'lnkd.in/dfDD_6M'}]}, in_reply_to_screen_name=None, id_str=u'429283721360191488', retweet_count=0, in_reply_to_user_id=None, favorited=False, source_url=u'http://www.linkedin.com/', geo=None, in_reply_to_user_id_str=None, possibly_sensitive=False, lang=u'en', created_at=datetime.datetime(2014, 1, 31, 16, 3, 9), in_reply_to_status_id_str=None, place=None, retweeted=False)",False,False,False,Michael Kokkalakis,0
38252077.0,38252077,ChrisGorham,Los Angeles,"An actor, husband, dad and director living in LA. You'll find me on facebook at https://t.co/k29DdmcrWy and on Instagram at chrisgorham",https://t.co/VsbNmXP2eE,116573,1280,3005,Wed May 06 19:11:55 +0000 2009,5628,True,33071,en,"{u'contributors': None, u'truncated': False, u'text': u""I'm not a stalker, I work here. I'm not a stalker, I work here. @cbstweet all new Monday at 9:30\u2026 https://t.co/G3ZDC3wpiv"", u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 841009352706150401, u'favorite_count': 15, u'source': u'<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 26813101, u'indices': [64, 73], u'id_str': u'26813101', u'screen_name': u'CBSTweet', u'name': u'CBS Tweet'}], u'hashtags': [], u'urls': [{u'url': u'https://t.co/G3ZDC3wpiv', u'indices': [98, 121], u'expanded_url': u'https://www.instagram.com/p/BRjMorJBSCb/', u'display_url': u'instagram.com/p/BRjMorJBSCb/'}]}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 0, u'id_str': u'841009352706150401', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'en', u'created_at': u'Sun Mar 12 19:33:49 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None}",False,False,False,Christopher Gorham,0
