id,id_str,screen_name,location,description,url,followers_count,friends_count,listed_count,created_at,favourites_count,verified,statuses_count,lang,status,default_profile,default_profile_image,has_extended_profile,name,bot
87783471.0,87783471,RM_Foundation,Puerto Rico,"We denounce human trafficking and educate about its existence through research and community initiatives, anchored in the defense of children and youth rights.",https://t.co/RiMvjSfXUA,44697,415,814,Thu Nov 05 21:08:48 +0000 2009,2530,True,4654,en,"{u'contributors': None, u'truncated': False, u'text': u'Para un futuro Open! Te invitamos a asistir y contribuir @PuertoRicoOpen #PROpen #RMF https://t.co/Deca1c3Ebk', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 840587394315407360, u'favorite_count': 24, u'source': u'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 64781515, u'indices': [57, 72], u'id_str': u'64781515', u'screen_name': u'PuertoRicoOpen', u'name': u'PR Open 2017'}], u'hashtags': [{u'indices': [73, 80], u'text': u'PROpen'}, {u'indices': [81, 85], u'text': u'RMF'}], u'urls': [], u'media': [{u'expanded_url': u'https://twitter.com/RM_Foundation/status/840587394315407360/photo/1', u'display_url': u'pic.twitter.com/Deca1c3Ebk', u'url': u'https://t.co/Deca1c3Ebk', u'media_url_https': u'https://pbs.twimg.com/media/C6pdv8kUwAA5C6b.jpg', u'id_str': u'840587358751735808', u'sizes': {u'small': {u'h': 680, u'resize': u'fit', u'w': 303}, u'large': {u'h': 1436, u'resize': u'fit', u'w': 640}, u'medium': {u'h': 1200, u'resize': u'fit', u'w': 535}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [86, 109], u'type': u'photo', u'id': 840587358751735808, u'media_url': u'http://pbs.twimg.com/media/C6pdv8kUwAA5C6b.jpg'}]}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 19, u'id_str': u'840587394315407360', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'es', u'created_at': u'Sat Mar 11 15:37:06 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None, u'extended_entities': {u'media': [{u'expanded_url': u'https://twitter.com/RM_Foundation/status/840587394315407360/photo/1', u'display_url': u'pic.twitter.com/Deca1c3Ebk', u'url': u'https://t.co/Deca1c3Ebk', u'media_url_https': u'https://pbs.twimg.com/media/C6pdv8kUwAA5C6b.jpg', u'id_str': u'840587358751735808', u'sizes': {u'small': {u'h': 680, u'resize': u'fit', u'w': 303}, u'large': {u'h': 1436, u'resize': u'fit', u'w': 640}, u'medium': {u'h': 1200, u'resize': u'fit', u'w': 535}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [86, 109], u'type': u'photo', u'id': 840587358751735808, u'media_url': u'http://pbs.twimg.com/media/C6pdv8kUwAA5C6b.jpg'}]}}",False,False,False,RM Foundation,0
18222378.0,18222378,50cent,NYC,It's the kid 50 Cent | G-Unit -- Download I'M THE MAN now:,https://t.co/pSuner6Xce,9021504,16,34282,Thu Dec 18 19:18:49 +0000 2008,11,True,13245,en,"{u'contributors': None, u'truncated': False, u'text': u""I had a good time doing this show. Tonite don't miss it #effenvodka @snoopdogg @MarthaStewart #MarthaAndSnoop https://t.co/5Hf3zwhDWt"", u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 838809701311733760, u'favorite_count': 894, u'source': u'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 3004231, u'indices': [68, 78], u'id_str': u'3004231', u'screen_name': u'SnoopDogg', u'name': u'Snoop Dogg'}, {u'id': 21324258, u'indices': [79, 93], u'id_str': u'21324258', u'screen_name': u'MarthaStewart', u'name': u'Martha Stewart'}], u'hashtags': [{u'indices': [56, 67], u'text': u'effenvodka'}, {u'indices': [94, 109], u'text': u'MarthaAndSnoop'}], u'urls': [], u'media': [{u'expanded_url': u'https://twitter.com/50cent/status/838809701311733760/video/1', u'display_url': u'pic.twitter.com/5Hf3zwhDWt', u'url': u'https://t.co/5Hf3zwhDWt', u'media_url_https': u'https://pbs.twimg.com/ext_tw_video_thumb/838809434117677057/pu/img/t7p72zLfagrZdtxT.jpg', u'id_str': u'838809434117677057', u'sizes': {u'small': {u'h': 191, u'resize': u'fit', u'w': 340}, u'large': {u'h': 576, u'resize': u'fit', u'w': 1024}, u'medium': {u'h': 338, u'resize': u'fit', u'w': 600}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [110, 133], u'type': u'photo', u'id': 838809434117677057, u'media_url': u'http://pbs.twimg.com/ext_tw_video_thumb/838809434117677057/pu/img/t7p72zLfagrZdtxT.jpg'}]}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 261, u'id_str': u'838809701311733760', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'en', u'created_at': u'Mon Mar 06 17:53:11 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None, u'extended_entities': {u'media': [{u'additional_media_info': {u'monetizable': False}, u'expanded_url': u'https://twitter.com/50cent/status/838809701311733760/video/1', u'display_url': u'pic.twitter.com/5Hf3zwhDWt', u'url': u'https://t.co/5Hf3zwhDWt', u'media_url_https': u'https://pbs.twimg.com/ext_tw_video_thumb/838809434117677057/pu/img/t7p72zLfagrZdtxT.jpg', u'video_info': {u'aspect_ratio': [16, 9], u'duration_millis': 15015, u'variants': [{u'url': u'https://video.twimg.com/ext_tw_video/838809434117677057/pu/vid/640x360/q9Kw7XqGXrhdIXA6.mp4', u'bitrate': 832000, u'content_type': u'video/mp4'}, {u'url': u'https://video.twimg.com/ext_tw_video/838809434117677057/pu/vid/1280x720/gTpkgvZ1rJElx2Gp.mp4', u'bitrate': 2176000, u'content_type': u'video/mp4'}, {u'url': u'https://video.twimg.com/ext_tw_video/838809434117677057/pu/pl/AYRc7O_lDJhfHhFY.m3u8', u'content_type': u'application/x-mpegURL'}, {u'url': u'https://video.twimg.com/ext_tw_video/838809434117677057/pu/vid/320x180/IAT-QOrt63xo2J_r.mp4', u'bitrate': 320000, u'content_type': u'video/mp4'}]}, u'id_str': u'838809434117677057', u'sizes': {u'small': {u'h': 191, u'resize': u'fit', u'w': 340}, u'large': {u'h': 576, u'resize': u'fit', u'w': 1024}, u'medium': {u'h': 338, u'resize': u'fit', u'w': 600}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [110, 133], u'type': u'video', u'id': 838809434117677057, u'media_url': u'http://pbs.twimg.com/ext_tw_video_thumb/838809434117677057/pu/img/t7p72zLfagrZdtxT.jpg'}]}}",False,False,False,50cent,0
230425391.0,230425391,habibrkhan,Time is the best MASTER....,Watch my show DOWNTOWN DUBAI & see happenings in Dubai every Wednesday 8:30 Pm UAE TIME & 9:30 Pm PST only on KAY2 channel. Call me live 00971-6-530-3822,https://t.co/FcMZWd5b6G,411,2060,0,Sat Dec 25 12:20:21 +0000 2010,115,False,250,en,"{'retweeted': False, 'is_quote_status': False, 'favorite_count': 10, 'possibly_sensitive': False, 'retweet_count': 0, 'place': None, 'in_reply_to_status_id': None, 'entities': {'urls': [{'display_url': 'kay2.tv/livetv.php', 'expanded_url': 'http://kay2.tv/livetv.php', 'indices': [25, 48], 'url': 'https://t.co/u1ctw431qH'}], 'user_mentions': [], 'hashtags': [{'indices': [0, 9], 'text': 'downtown'}, {'indices': [10, 16], 'text': 'dubai'}, {'indices': [17, 22], 'text': 'kay2'}], 'symbols': []}, 'geo': None, 'id_str': '674564607264985088', 'in_reply_to_screen_name': None, 'text': '#downtown #dubai #kay2 \n\nhttps://t.co/u1ctw431qH', 'in_reply_to_user_id_str': None, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'truncated': False, 'in_reply_to_user_id': None, 'created_at': 'Wed Dec 09 12:21:49 +0000 2015', 'contributors': None, 'in_reply_to_status_id_str': None, 'lang': 'und', 'id': 674564607264985088, 'favorited': False, 'coordinates': None}",False,False,True,Habib Khan,0
15923974.0,15923974,murilopolato,Campinas / Brasil,"Libriano, Astrologia, Sambista, CiíÈncia Polí_tica. E um pouquinho de reclamaí_í£o.",http://t.co/Q7tr1S9L4d,363,345,3,8/20/2008 22:02,620,False,3361,pt,None,False,False,False,Princesa Caroí_o,0
2330646224.0,2330646224,wryryry,"New York, NY",finance / early stage food + bev,None,749,277,19,Thu Feb 06 18:00:16 +0000 2014,467,False,503,en,"{'truncated': False, 'entities': {'user_mentions': [{'id': 395978320, 'name': 'Ryan Petersen', 'indices': [1, 11], 'screen_name': 'typesfast', 'id_str': '395978320'}], 'urls': [], 'hashtags': [], 'symbols': []}, 'in_reply_to_status_id_str': None, 'created_at': 'Sun Mar 12 06:14:16 +0000 2017', 'id_str': '840808140618752000', 'in_reply_to_user_id': None, 'contributors': None, 'favorited': False, 'retweet_count': 0, 'favorite_count': 2, 'place': None, 'in_reply_to_screen_name': None, 'retweeted': False, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'lang': 'en', 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'id': 840808140618752000, 'text': '.@typesfast just emerged from binge YouTubing your interviews/lectures &amp; feel like I got a 4x BA in history, econ, tech &amp; trade in 4 hrs :)', 'coordinates': None, 'in_reply_to_status_id': None, 'geo': None}",False,False,True,Ryan Williams,0
8.33e+17,8.33E+17,jamieph93986621,"New York, NY","I wasn't bor ysterday,  was born tomorrow",None,0,60,0,Sun Feb 19 03:47:42 +0000 2017,0,False,10,en,"{""created_at"": ""Mon Mar 13 02:55:10 +0000 2017"", ""hashtags"": [], ""id"": 841120420182937600, ""id_str"": ""841120420182937600"", ""lang"": ""en"", ""source"": ""<a href=\""http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>"", ""text"": ""Bored.. I need something to do someone hmu"", ""urls"": [], ""user_mentions"": []}",True,False,False,Jamie Phillips,1
7.48e+17,7.48E+17,biorxiv_evobio,"New York, NY","""""",None,182,0,6,6/29/2016 18:43,0,False,433,en,Functional Characterization of the Morpheus Gene Family  https://t.co/USZDhZT4Y6 #biorxiv_evobio,True,False,False,bioRxiv Evobio,1
17984802.0,17984802,kennysule,NYC,sue?lay?may?nah?gitch /// #cuj13 /// kennysule at gmail dot com /// @videoconsortium,https://t.co/ZniQ5bdyVD,876,448,38,12/9/2008 5:14,67,False,9732,en,@PostNL wonderful. I have not received email yet - standing by - thank you for the NL tracking. DM sent,False,False,True,Kenny Suleimanagich,0
4776235117.0,4776235117,sweetgirl4355,"New York, NY","""""",None,62,973,0,Mon Jan 18 01:57:57 +0000 2016,10890,False,1,en,None,True,False,False,Jill Thomson,1
7.92e+17,7.92E+17,soeqaib,"Brookfield Center, OH, USA","Chief Technology and Strategy Officer for Cisco. Investments and M&A. Love art, photography, Haiku and food :) Passionate about helping women in tech",None,2,501,0,10/29/2016 20:19,102,False,130,en,None,True,False,False,soeqaib,1
